,date,state,retail,grocery,parks,transit,workplaces,residential,cases,deaths,daily_new_cases,daily_new_deaths
137,2020-03-18,AL,-9.035087719298245,14.066666666666666,42.27272727272727,-0.5,-16.44776119402985,6.972222222222222,51,0,12.0,0.0
138,2020-03-19,AL,-14.068965517241379,16.833333333333332,21.90909090909091,-2.619047619047619,-19.597014925373134,8.86111111111111,78,0,27.0,0.0
139,2020-03-20,AL,-24.873015873015873,10.698412698412698,5.214285714285714,-10.478260869565217,-23.73134328358209,12.375,106,0,28.0,0.0
140,2020-03-21,AL,-28.683333333333334,8.88888888888889,23.384615384615383,-9.523809523809524,-14.169811320754716,8.15,131,0,25.0,0.0
141,2020-03-22,AL,-35.25,-5.295081967213115,1.4705882352941178,-19.428571428571427,-25.2,8.875,157,0,26.0,0.0
142,2020-03-23,AL,-28.912280701754387,-4.467741935483871,-17.0,-20.227272727272727,-27.223880597014926,13.483870967741936,196,0,39.0,0.0
143,2020-03-24,AL,-27.305084745762713,-5.433333333333334,2.6363636363636362,-14.047619047619047,-28.53731343283582,13.3125,242,0,46.0,0.0
144,2020-03-25,AL,-22.620689655172413,-2.819672131147541,34.22222222222222,-12.047619047619047,-29.53731343283582,12.21875,386,1,144.0,1.0
145,2020-03-26,AL,-24.305084745762713,0.06451612903225806,27.9,-16.09090909090909,-29.940298507462686,13.0,538,3,152.0,2.0
146,2020-03-27,AL,-27.49206349206349,-0.7777777777777778,42.07692307692308,-23.26086956521739,-31.55223880597015,14.419354838709678,639,4,101.0,1.0
147,2020-03-28,AL,-29.76271186440678,1.9682539682539681,21.4,-24.0,-19.07547169811321,8.68421052631579,720,4,81.0,0.0
148,2020-03-29,AL,-35.75925925925926,-10.934426229508198,18.916666666666668,-29.181818181818183,-28.58,9.5625,830,5,110.0,1.0
149,2020-03-30,AL,-29.491525423728813,-9.435483870967742,6.75,-23.90909090909091,-31.37313432835821,13.451612903225806,947,11,117.0,6.0
150,2020-03-31,AL,-33.56666666666667,-10.698412698412698,-19.153846153846153,-22.181818181818183,-34.17910447761194,16.366666666666667,999,14,52.0,3.0
151,2020-04-01,AL,-19.310344827586206,9.169491525423728,21.181818181818183,-16.714285714285715,-33.28358208955224,13.4375,1108,28,109.0,14.0
152,2020-04-02,AL,-25.406779661016948,6.704918032786885,11.909090909090908,-22.136363636363637,-33.656716417910445,14.966666666666667,1270,32,162.0,4.0
153,2020-04-03,AL,-24.50793650793651,16.571428571428573,26.428571428571427,-28.541666666666668,-34.656716417910445,15.3,1535,38,265.0,6.0
154,2020-04-04,AL,-34.779661016949156,13.26984126984127,6.0,-34.22727272727273,-23.92452830188679,10.777777777777779,1632,44,97.0,6.0
155,2020-04-05,AL,-47.25,-14.206349206349206,3.5625,-41.0,-33.490196078431374,12.083333333333334,1840,45,208.0,1.0
156,2020-04-06,AL,-36.60606060606061,-10.32258064516129,1.3076923076923077,-28.727272727272727,-35.07462686567164,15.566666666666666,2005,53,165.0,8.0
157,2020-04-07,AL,-37.18181818181818,-10.903225806451612,-13.538461538461538,-27.272727272727273,-37.298507462686565,17.033333333333335,2197,64,192.0,11.0
158,2020-04-08,AL,-35.0,-7.59375,2.090909090909091,-28.73913043478261,-38.208955223880594,16.666666666666668,2498,67,301.0,3.0
159,2020-04-09,AL,-32.38235294117647,-2.193548387096774,5.916666666666667,-28.130434782608695,-37.61194029850746,16.724137931034484,2838,78,340.0,11.0
160,2020-04-10,AL,-31.710526315789473,-1.8,8.714285714285714,-35.666666666666664,-44.208955223880594,19.379310344827587,3008,80,170.0,2.0
161,2020-04-11,AL,-35.714285714285715,5.205882352941177,22.333333333333332,-36.09090909090909,-26.245283018867923,10.055555555555555,3262,93,254.0,13.0
162,2020-04-12,AL,-61.27272727272727,-44.08571428571429,-46.91304347826087,-50.47826086956522,-41.03921568627451,13.25,3583,93,321.0,0.0
163,2020-04-13,AL,-28.515151515151516,-9.085714285714285,-8.0,-29.0,-35.507462686567166,14.10344827586207,3805,104,222.0,11.0
164,2020-04-14,AL,-25.757575757575758,-5.571428571428571,3.5833333333333335,-22.681818181818183,-34.776119402985074,14.933333333333334,3953,114,148.0,10.0
165,2020-04-15,AL,-13.787878787878787,1.8529411764705883,11.7,-21.08695652173913,-34.76119402985075,14.133333333333333,4241,123,288.0,9.0
166,2020-04-16,AL,-20.428571428571427,0.5588235294117647,15.454545454545455,-24.26086956521739,-34.11940298507463,15.266666666666667,4404,137,163.0,14.0
167,2020-04-17,AL,-25.0,-5.333333333333333,31.23076923076923,-30.875,-34.985074626865675,16.03448275862069,4572,151,168.0,14.0
168,2020-04-18,AL,-26.485714285714284,0.7222222222222222,12.5,-25.142857142857142,-22.0,9.210526315789474,4723,147,151.0,-4.0
169,2020-04-19,AL,-41.15151515151515,-22.483870967741936,-40.59090909090909,-42.36363636363637,-34.54,12.5,4903,160,180.0,13.0
170,2020-04-20,AL,-17.78787878787879,-3.6285714285714286,9.090909090909092,-23.82608695652174,-32.67164179104478,12.903225806451612,5078,164,175.0,4.0
171,2020-04-21,AL,-18.1875,-1.303030303030303,17.727272727272727,-18.363636363636363,-32.88059701492537,13.3,5327,186,249.0,22.0
172,2020-04-22,AL,-17.558823529411764,0.9117647058823529,13.1,-18.727272727272727,-33.776119402985074,13.903225806451612,5610,201,283.0,15.0
173,2020-04-23,AL,-31.742857142857144,-10.5,-25.058823529411764,-27.782608695652176,-37.3134328358209,18.79310344827586,5832,197,222.0,-4.0
174,2020-04-24,AL,-21.68421052631579,-0.1388888888888889,35.15384615384615,-23.916666666666668,-33.208955223880594,15.10344827586207,6026,209,194.0,12.0
175,2020-04-25,AL,-24.97142857142857,1.7428571428571429,16.9,-22.095238095238095,-20.37735849056604,8.8,6213,213,187.0,4.0
176,2020-04-26,AL,-24.40625,-3.7,19.76923076923077,-26.681818181818183,-28.06,8.5625,6421,219,208.0,6.0
177,2020-04-27,AL,-15.787878787878787,-1.2,18.0,-19.90909090909091,-31.16417910447761,12.935483870967742,6539,228,118.0,9.0
178,2020-04-28,AL,-16.15625,0.6666666666666666,22.5,-15.904761904761905,-31.28358208955224,7.03125,6750,242,211.0,14.0
179,2020-04-29,AL,-16.757575757575758,0.5588235294117647,-5.833333333333333,-19.363636363636363,-33.134328358208954,14.96774193548387,6925,262,175.0,20.0
180,2020-04-30,AL,-11.857142857142858,7.40625,17.90909090909091,-12.380952380952381,-30.955223880597014,13.064516129032258,7068,272,143.0,10.0
181,2020-05-01,AL,-10.486486486486486,10.972222222222221,36.9,-15.0,-30.791044776119403,12.166666666666666,7294,289,226.0,17.0
182,2020-05-02,AL,-12.942857142857143,13.685714285714285,44.44444444444444,-7.523809523809524,-17.132075471698112,5.4,7611,288,317.0,-1.0
183,2020-05-03,AL,-14.096774193548388,9.433333333333334,48.111111111111114,-14.619047619047619,-24.24,5.411764705882353,7888,290,277.0,2.0
184,2020-05-04,AL,-6.181818181818182,8.727272727272727,15.0,-12.727272727272727,-26.746268656716417,10.03125,8112,298,224.0,8.0
185,2020-05-05,AL,-7.34375,11.5625,17.833333333333332,-10.681818181818182,-28.0,10.875,8437,315,325.0,17.0
186,2020-05-06,AL,-5.515151515151516,11.545454545454545,38.22222222222222,-7.190476190476191,-28.761194029850746,10.6875,8691,343,254.0,28.0
187,2020-05-07,AL,-9.485714285714286,11.575757575757576,35.857142857142854,-6.190476190476191,-28.73134328358209,11.21875,9046,369,355.0,26.0
188,2020-05-08,AL,-17.756756756756758,3.3333333333333335,-1.1333333333333333,-16.40909090909091,-30.46268656716418,14.64516129032258,9385,383,339.0,14.0
189,2020-05-09,AL,-7.0285714285714285,24.90909090909091,39.7,-3.9523809523809526,-16.49056603773585,5.0,9668,390,283.0,7.0
190,2020-05-10,AL,-12.64516129032258,17.642857142857142,49.55555555555556,-10.666666666666666,-20.4,3.4444444444444446,9889,393,221.0,3.0
191,2020-05-11,AL,-5.9393939393939394,3.7714285714285714,29.454545454545453,-6.619047619047619,-24.80597014925373,9.3125,10164,403,275.0,10.0
192,2020-05-12,AL,-4.09375,6.5,32.55555555555556,-6.904761904761905,-24.98507462686567,9.5,10464,435,300.0,32.0
193,2020-05-13,AL,0.3333333333333333,8.545454545454545,47.714285714285715,-6.238095238095238,-25.73134328358209,9.25,10700,450,236.0,15.0
194,2020-05-14,AL,-3.4358974358974357,9.21951219512195,48.166666666666664,-7.190476190476191,-25.671641791044777,8.878787878787879,11101,473,401.0,23.0
195,2020-05-15,AL,-8.186046511627907,3.9782608695652173,44.6,-9.954545454545455,-27.08955223880597,10.387096774193548,11373,483,272.0,10.0
196,2020-05-16,AL,-6.658536585365853,12.08108108108108,60.2,-2.75,-12.692307692307692,3.75,11674,485,301.0,2.0
197,2020-05-17,AL,-11.378378378378379,2.4193548387096775,22.9,-10.095238095238095,-19.34,5.5,11771,488,97.0,3.0
198,2020-05-18,AL,-3.526315789473684,2.5,15.846153846153847,-10.590909090909092,-23.253731343283583,9.64516129032258,12086,489,315.0,1.0
199,2020-05-19,AL,-0.07894736842105263,7.738095238095238,44.5,-6.190476190476191,-23.791044776119403,8.71875,12376,504,290.0,15.0
200,2020-05-20,AL,4.027027027027027,11.076923076923077,46.5,-1.4761904761904763,-24.37313432835821,8.205882352941176,13052,522,676.0,18.0
201,2020-05-21,AL,1.1578947368421053,12.75609756097561,47.666666666666664,0.5714285714285714,-24.940298507462686,8.515151515151516,13414,529,362.0,7.0
202,2020-05-22,AL,-5.619047619047619,6.608695652173913,38.07692307692308,-1.0,-27.611940298507463,10.193548387096774,13670,541,256.0,12.0
203,2020-05-23,AL,-5.829268292682927,15.166666666666666,51.111111111111114,5.1,-14.20754716981132,3.25,14149,549,479.0,8.0
204,2020-05-24,AL,-6.722222222222222,13.483870967741936,62.5,-7.9523809523809526,-20.020408163265305,3.0555555555555554,14478,551,329.0,2.0
205,2020-05-25,AL,-16.05263157894737,2.3714285714285714,51.625,-10.047619047619047,-64.53731343283582,17.17391304347826,14986,566,508.0,15.0
206,2020-05-26,AL,-7.131578947368421,1.9523809523809523,-7.2727272727272725,-5.045454545454546,-25.223880597014926,9.75,15650,580,664.0,14.0
207,2020-05-27,AL,-4.421052631578948,2.45,14.090909090909092,-5.0476190476190474,-24.850746268656717,10.090909090909092,16032,583,382.0,3.0
208,2020-05-28,AL,-0.3076923076923077,9.926829268292684,35.375,0.047619047619047616,-23.567164179104477,8.818181818181818,16530,591,498.0,8.0
209,2020-05-29,AL,-4.906976744186046,3.8260869565217392,47.45454545454545,-3.5454545454545454,-23.791044776119403,9.161290322580646,17031,610,501.0,19.0
210,2020-05-30,AL,-3.4146341463414633,11.64864864864865,71.33333333333333,7.2631578947368425,-4.9423076923076925,2.238095238095238,17359,618,328.0,8.0
211,2020-05-31,AL,-3.138888888888889,7.9,63.25,3.7142857142857144,-13.36734693877551,3.0526315789473686,17952,630,593.0,12.0
212,2020-06-01,AL,4.513513513513513,10.2,40.0,-0.23809523809523808,-22.70149253731343,6.90625,18534,646,582.0,16.0
213,2020-06-02,AL,2.1578947368421053,8.476190476190476,49.0,-0.6363636363636364,-22.402985074626866,7.606060606060606,18771,653,237.0,7.0
214,2020-06-03,AL,8.216216216216216,13.64102564102564,46.0,1.7142857142857142,-23.432835820895523,7.085714285714285,18851,653,80.0,0.0
215,2020-06-04,AL,1.5128205128205128,11.560975609756097,39.666666666666664,0.09523809523809523,-22.880597014925375,7.676470588235294,19072,653,221.0,0.0
216,2020-06-05,AL,-5.333333333333333,4.260869565217392,38.75,-2.0454545454545454,-24.35820895522388,8.96774193548387,19387,676,315.0,23.0
217,2020-06-06,AL,-3.2195121951219514,11.864864864864865,52.333333333333336,10.578947368421053,-8.156862745098039,2.4761904761904763,20043,689,656.0,13.0
218,2020-06-07,AL,-7.111111111111111,3.0,18.666666666666668,-4.0,-15.7,4.2105263157894735,20500,692,457.0,3.0
219,2020-06-08,AL,-5.621621621621622,0.85,4.076923076923077,-7.863636363636363,-22.64179104477612,8.4375,20925,718,425.0,26.0
220,2020-06-09,AL,-3.9473684210526314,2.238095238095238,5.333333333333333,-4.666666666666667,-22.35820895522388,8.53125,21422,729,497.0,11.0
221,2020-06-10,AL,3.135135135135135,8.256410256410257,48.57142857142857,0.5714285714285714,-22.940298507462686,7.205882352941177,21989,744,567.0,15.0
222,2020-06-11,AL,1.9487179487179487,10.585365853658537,54.714285714285715,4.619047619047619,-22.074626865671643,6.5,22845,755,856.0,11.0
223,2020-06-12,AL,-3.4651162790697674,5.173913043478261,74.66666666666667,2.380952380952381,-23.507462686567163,7.096774193548387,23710,769,865.0,14.0
224,2020-06-13,AL,-1.146341463414634,12.135135135135135,81.625,19.0,-6.264150943396227,1.0952380952380953,24601,773,891.0,4.0
225,2020-06-14,AL,-2.4722222222222223,7.793103448275862,59.75,12.333333333333334,-13.285714285714286,2.210526315789474,25615,773,1014.0,0.0
226,2020-06-15,AL,1.162162162162162,5.725,57.0,2.857142857142857,-21.80597014925373,6.25,26272,774,657.0,1.0
227,2020-06-16,AL,2.1315789473684212,7.5476190476190474,66.28571428571429,2.227272727272727,-22.53731343283582,6.5,26912,785,640.0,11.0
228,2020-06-17,AL,4.54054054054054,9.076923076923077,74.28571428571429,3.9523809523809526,-23.28358208955224,6.34375,27312,790,400.0,5.0
229,2020-06-18,AL,1.1282051282051282,8.292682926829269,69.75,5.333333333333333,-23.64179104477612,6.515151515151516,28206,810,894.0,20.0
230,2020-06-19,AL,-2.0,5.760869565217392,78.11111111111111,6.666666666666667,-24.73134328358209,6.516129032258065,29002,822,796.0,12.0
231,2020-06-20,AL,2.048780487804878,18.675675675675677,81.875,22.736842105263158,-6.9423076923076925,0.6190476190476191,29549,838,547.0,16.0
232,2020-06-21,AL,-5.166666666666667,9.9,41.22222222222222,8.476190476190476,-14.28,1.7894736842105263,30021,839,472.0,1.0
233,2020-06-22,AL,-4.945945945945946,-0.6,21.4,4.190476190476191,-24.791044776119403,7.903225806451613,30454,841,433.0,2.0
234,2020-06-23,AL,-2.473684210526316,3.0238095238095237,26.636363636363637,1.0,-24.746268656716417,8.34375,31097,864,643.0,23.0
235,2020-06-24,AL,-0.21052631578947367,3.625,22.444444444444443,3.0476190476190474,-24.597014925373134,8.03125,32064,891,967.0,27.0
236,2020-06-25,AL,-2.3076923076923075,5.875,44.375,6.285714285714286,-24.16417910447761,7.96875,33206,896,1142.0,5.0
237,2020-06-26,AL,-6.590909090909091,-1.108695652173913,40.23076923076923,5.380952380952381,-24.895522388059703,8.32258064516129,34183,907,977.0,11.0
238,2020-06-27,AL,-3.880952380952381,5.891891891891892,50.125,21.72222222222222,-7.921568627450981,2.238095238095238,35083,919,900.0,12.0
239,2020-06-28,AL,-5.722222222222222,4.0,49.25,13.75,-12.591836734693878,2.9473684210526314,35441,919,358.0,0.0
240,2020-06-29,AL,-1.9189189189189189,0.8,30.8,1.8571428571428572,-25.850746268656717,7.53125,37175,929,1734.0,10.0
241,2020-06-30,AL,2.0789473684210527,3.738095238095238,41.0,0.6190476190476191,-26.17910447761194,7.6875,38045,950,870.0,21.0
242,2020-07-01,AL,9.105263157894736,12.051282051282051,35.125,5.7272727272727275,-28.53731343283582,7.75,38962,972,917.0,22.0
243,2020-07-02,AL,12.947368421052632,22.365853658536587,47.142857142857146,17.4,-30.925373134328357,7.03125,40111,985,1149.0,13.0
244,2020-07-03,AL,1.6585365853658536,20.733333333333334,65.1,1.1428571428571428,-52.56716417910448,13.068965517241379,41865,1006,1754.0,21.0
245,2020-07-04,AL,-27.833333333333332,6.25,50.0,-8.380952380952381,-28.745454545454546,3.75,42862,1007,997.0,1.0
246,2020-07-05,AL,-12.083333333333334,-3.0625,26.5,12.0,-20.54,3.388888888888889,43953,1007,1091.0,0.0
247,2020-07-06,AL,-0.32432432432432434,3.575,30.0,7.095238095238095,-29.0,8.161290322580646,44878,1007,925.0,0.0
248,2020-07-07,AL,-1.7894736842105263,2.9285714285714284,31.22222222222222,0.47619047619047616,-27.074626865671643,8.064516129032258,45785,1033,907.0,26.0
249,2020-07-08,AL,0.9473684210526315,4.641025641025641,38.44444444444444,0.8571428571428571,-26.29850746268657,7.5625,46962,1058,1177.0,25.0
250,2020-07-09,AL,-1.7179487179487178,6.2682926829268295,46.333333333333336,4.25,-25.791044776119403,7.774193548387097,49174,1068,2212.0,10.0
251,2020-07-10,AL,-7.162790697674419,-0.2391304347826087,40.45454545454545,-0.047619047619047616,-26.432835820895523,8.419354838709678,50508,1104,1334.0,36.0
252,2020-07-11,AL,-4.512195121951219,8.297297297297296,67.88888888888889,16.705882352941178,-7.0588235294117645,2.142857142857143,51947,1114,1439.0,10.0
253,2020-07-12,AL,-11.472222222222221,-1.9375,22.5,5.619047619047619,-17.26530612244898,5.0,53587,1121,1640.0,7.0
254,2020-07-13,AL,-2.4594594594594597,1.5,27.363636363636363,-0.15,-25.17910447761194,7.161290322580645,55545,1124,1958.0,3.0
255,2020-07-14,AL,0.7368421052631579,5.023809523809524,59.0,1.3333333333333333,-25.83582089552239,7.032258064516129,57255,1164,1710.0,40.0
256,2020-07-15,AL,0.6756756756756757,5.17948717948718,36.666666666666664,2.4285714285714284,-25.970149253731343,7.290322580645161,59067,1211,1812.0,47.0
257,2020-07-16,AL,-3.5128205128205128,6.658536585365853,37.25,2.857142857142857,-25.417910447761194,7.6875,61088,1230,2021.0,19.0
258,2020-07-17,AL,-7.953488372093023,-0.6739130434782609,37.63636363636363,2.4761904761904763,-26.73134328358209,8.580645161290322,63091,1265,2003.0,35.0
259,2020-07-18,AL,-5.5476190476190474,7.216216216216216,52.4,16.0,-9.764705882352942,3.1,65234,1286,2143.0,21.0
260,2020-07-19,AL,-7.45945945945946,3.727272727272727,36.7,7.761904761904762,-17.387755102040817,3.7777777777777777,67011,1287,1777.0,1.0
261,2020-07-20,AL,-5.702702702702703,-0.425,21.8,-0.2857142857142857,-26.223880597014926,7.741935483870968,68891,1291,1880.0,4.0
262,2020-07-21,AL,-5.026315789473684,1.146341463414634,21.9,-1.8095238095238095,-26.71641791044776,8.129032258064516,70358,1303,1467.0,12.0
263,2020-03-11,AR,13.316666666666666,15.346153846153847,109.25,6.823529411764706,3.1884057971014492,-1.0833333333333333,1,0,-70357.0,-1303.0
264,2020-03-12,AR,17.0,32.5,102.8,5.666666666666667,2.5522388059701493,-1.375,6,0,5.0,0.0
265,2020-03-13,AR,5.82258064516129,22.964285714285715,9.166666666666666,4.888888888888889,-0.8636363636363636,1.5454545454545454,7,0,1.0,0.0
266,2020-03-14,AR,-2.7333333333333334,12.763636363636364,-34.54545454545455,3.4375,1.7142857142857142,4.153846153846154,9,0,2.0,0.0
267,2020-03-15,AR,2.2413793103448274,18.384615384615383,-14.428571428571429,3.6666666666666665,-3.275,3.0,16,0,7.0,0.0
268,2020-03-16,AR,-3.7049180327868854,16.982456140350877,-29.0,-0.2777777777777778,-10.08955223880597,6.909090909090909,22,0,6.0,0.0
269,2020-03-17,AR,-7.508196721311475,12.018518518518519,23.666666666666668,-1.7222222222222223,-15.91304347826087,7.045454545454546,22,0,0.0,0.0
270,2020-03-18,AR,-6.35,10.884615384615385,83.75,-0.05555555555555555,-17.97142857142857,8.136363636363637,33,0,11.0,0.0
271,2020-03-19,AR,-12.131147540983607,15.384615384615385,11.0,-5.526315789473684,-19.507042253521128,9.409090909090908,62,0,29.0,0.0
272,2020-03-20,AR,-19.546875,13.596491228070175,21.166666666666668,-6.611111111111111,-22.55072463768116,11.142857142857142,100,0,38.0,0.0
273,2020-03-21,AR,-25.15,6.140350877192983,10.875,-6.1875,-10.48936170212766,8.444444444444445,118,0,18.0,0.0
274,2020-03-22,AR,-34.81666666666667,-8.773584905660377,-37.0,-16.25,-24.25,10.0,165,0,47.0,0.0
275,2020-03-23,AR,-25.048387096774192,-4.157894736842105,10.833333333333334,-11.277777777777779,-26.0,12.0,201,0,36.0,0.0
276,2020-03-24,AR,-25.73015873015873,-7.054545454545455,60.0,-11.61111111111111,-29.62857142857143,13.45,231,2,30.0,2.0
277,2020-03-25,AR,-19.682539682539684,-2.0,134.66666666666666,-11.789473684210526,-30.085714285714285,11.571428571428571,307,2,76.0,0.0
278,2020-03-26,AR,-17.253968253968253,0.21428571428571427,151.33333333333334,-12.88888888888889,-30.3943661971831,11.7,350,3,43.0,1.0
279,2020-03-27,AR,-22.206349206349206,-3.283333333333333,87.6,-15.842105263157896,-31.71014492753623,13.473684210526315,385,3,35.0,0.0
280,2020-03-28,AR,-30.983606557377048,-11.070175438596491,-9.3,-19.055555555555557,-19.0,10.88888888888889,409,5,24.0,2.0
281,2020-03-29,AR,-19.88135593220339,-3.0961538461538463,45.6,-18.3125,-24.738095238095237,7.375,449,6,40.0,1.0
282,2020-03-30,AR,-25.60655737704918,-5.603448275862069,-31.125,-16.166666666666668,-26.67142857142857,13.55,508,7,59.0,1.0
283,2020-03-31,AR,-23.126984126984127,-2.9074074074074074,39.666666666666664,-15.263157894736842,-29.535211267605632,12.85,564,8,56.0,1.0
284,2020-04-01,AR,-12.80952380952381,7.611111111111111,103.75,-12.368421052631579,-29.242857142857144,10.954545454545455,624,10,60.0,2.0
285,2020-04-02,AR,-18.548387096774192,9.160714285714286,69.16666666666667,-15.421052631578947,-29.281690140845072,12.2,683,12,59.0,2.0
286,2020-04-03,AR,-22.92063492063492,8.966101694915254,-13.714285714285714,-23.63157894736842,-30.869565217391305,15.421052631578947,738,12,55.0,0.0
287,2020-04-04,AR,-34.75409836065574,3.0526315789473686,-37.18181818181818,-25.055555555555557,-21.829787234042552,12.5,743,14,5.0,2.0
288,2020-04-05,AR,-30.3,2.75,-5.4,-28.352941176470587,-26.545454545454547,9.25,853,16,110.0,2.0
289,2020-04-06,AR,-28.857142857142858,-5.823529411764706,9.5,-19.22222222222222,-29.071428571428573,13.1,927,16,74.0,0.0
290,2020-04-07,AR,-28.857142857142858,-6.0588235294117645,50.666666666666664,-17.63157894736842,-31.571428571428573,13.5,997,18,70.0,2.0
291,2020-04-08,AR,-25.285714285714285,-0.8125,117.25,-16.57894736842105,-31.56338028169014,11.952380952380953,1077,18,80.0,0.0
292,2020-04-09,AR,-24.095238095238095,1.0,70.0,-21.526315789473685,-32.28169014084507,13.0,1146,21,69.0,3.0
293,2020-04-10,AR,-25.227272727272727,1.3333333333333333,63.0,-25.63157894736842,-39.69565217391305,15.833333333333334,1202,24,56.0,3.0
294,2020-04-11,AR,-33.63636363636363,0.1875,-9.7,-30.789473684210527,-22.666666666666668,10.875,1228,25,26.0,1.0
295,2020-04-12,AR,-52.61904761904762,-30.11764705882353,-31.88888888888889,-38.888888888888886,-32.266666666666666,11.125,1280,27,52.0,2.0
296,2020-04-13,AR,-23.38095238095238,-6.0,-18.285714285714285,-25.823529411764707,-36.29577464788732,12.6,1475,30,195.0,3.0
297,2020-04-14,AR,-22.238095238095237,-6.388888888888889,5.0,-18.0,-34.53521126760563,13.1,1498,32,23.0,2.0
298,2020-04-15,AR,-6.523809523809524,5.0,78.25,-12.736842105263158,-31.22222222222222,10.454545454545455,1599,34,101.0,2.0
299,2020-04-16,AR,-12.333333333333334,3.888888888888889,96.75,-17.842105263157894,-30.704225352112676,11.4,1620,37,21.0,3.0
300,2020-04-17,AR,-20.956521739130434,-5.428571428571429,12.666666666666666,-21.526315789473685,-31.17391304347826,14.421052631578947,1695,37,75.0,0.0
301,2020-04-18,AR,-21.59090909090909,-0.8888888888888888,22.75,-17.866666666666667,-14.382978723404255,7.4,1777,38,82.0,1.0
302,2020-04-19,AR,-29.6,-12.8125,-33.25,-31.375,-26.30952380952381,10.25,1781,39,4.0,1.0
303,2020-04-20,AR,-13.80952380952381,-0.8888888888888888,35.0,-18.27777777777778,-26.87142857142857,11.523809523809524,1971,42,190.0,3.0
304,2020-04-21,AR,-11.619047619047619,-0.1111111111111111,84.8,-14.263157894736842,-29.014285714285716,10.863636363636363,2262,43,291.0,1.0
305,2020-04-22,AR,-22.285714285714285,-7.611111111111111,-18.333333333333332,-17.0,-30.442857142857143,14.428571428571429,2392,44,130.0,1.0
306,2020-04-23,AR,-14.666666666666666,2.9444444444444446,68.2,-16.894736842105264,-29.366197183098592,12.136363636363637,2599,45,207.0,1.0
307,2020-04-24,AR,-18.0,-1.6666666666666667,32.333333333333336,-20.105263157894736,-29.55072463768116,13.947368421052632,2810,47,211.0,2.0
308,2020-04-25,AR,-20.136363636363637,1.2941176470588236,15.222222222222221,-19.333333333333332,-14.73913043478261,7.777777777777778,2909,48,99.0,1.0
309,2020-04-26,AR,-14.9,2.75,41.166666666666664,-22.6875,-22.357142857142858,6.0,3001,50,92.0,2.0
310,2020-04-27,AR,-11.238095238095237,-0.05555555555555555,4.833333333333333,-14.444444444444445,-26.014285714285716,11.714285714285714,3069,51,68.0,1.0
311,2020-04-28,AR,-11.476190476190476,2.0555555555555554,38.666666666666664,-14.666666666666666,-28.085714285714285,5.7727272727272725,3127,57,58.0,6.0
312,2020-04-29,AR,-5.666666666666667,8.055555555555555,77.5,-11.631578947368421,-28.323943661971832,10.5,3207,59,80.0,2.0
313,2020-04-30,AR,-4.0,11.777777777777779,104.0,-11.263157894736842,-26.816901408450704,9.863636363636363,3281,61,74.0,2.0
314,2020-05-01,AR,-5.521739130434782,12.5,113.2,-10.210526315789474,-27.681159420289855,10.15,3310,64,29.0,3.0
315,2020-05-02,AR,-10.909090909090908,11.11111111111111,53.714285714285715,-8.266666666666667,-11.733333333333333,5.222222222222222,3372,72,62.0,8.0
316,2020-05-03,AR,-12.15,4.6875,6.333333333333333,-17.933333333333334,-20.166666666666668,6.375,3431,76,59.0,4.0
317,2020-05-04,AR,-5.190476190476191,7.333333333333333,15.833333333333334,-13.277777777777779,-24.457142857142856,10.090909090909092,3469,80,38.0,4.0
318,2020-05-05,AR,-1.2380952380952381,13.38888888888889,64.6,-9.666666666666666,-25.514285714285716,9.590909090909092,3525,83,56.0,3.0
319,2020-05-06,AR,-0.6666666666666666,13.055555555555555,114.66666666666667,-6.722222222222222,-25.314285714285713,8.636363636363637,3611,87,86.0,4.0
320,2020-05-07,AR,-4.523809523809524,11.277777777777779,75.2,-11.052631578947368,-25.450704225352112,9.5,3694,88,83.0,1.0
321,2020-05-08,AR,-7.863636363636363,10.047619047619047,63.166666666666664,-12.11111111111111,-26.463768115942027,11.526315789473685,3747,88,53.0,0.0
322,2020-05-09,AR,-3.2857142857142856,24.0,47.666666666666664,-9.266666666666667,-10.911111111111111,3.888888888888889,3747,88,0.0,0.0
323,2020-05-10,AR,-3.9473684210526314,24.375,46.2,-16.4375,-17.024390243902438,2.5,4012,91,265.0,3.0
324,2020-05-11,AR,-5.238095238095238,4.833333333333333,6.333333333333333,-6.333333333333333,-23.47142857142857,9.545454545454545,4043,94,31.0,3.0
325,2020-05-12,AR,-8.761904761904763,3.1666666666666665,-21.0,-13.5,-25.5,11.590909090909092,4164,95,121.0,1.0
326,2020-05-13,AR,0.38095238095238093,11.777777777777779,119.0,-6.388888888888889,-23.771428571428572,8.409090909090908,4236,97,72.0,2.0
327,2020-05-14,AR,-2.8461538461538463,11.12,98.2,-11.736842105263158,-24.535211267605632,7.909090909090909,4366,98,130.0,1.0
328,2020-05-15,AR,-9.942857142857143,3.5925925925925926,21.666666666666668,-11.736842105263158,-25.579710144927535,11.05,4463,98,97.0,0.0
329,2020-05-16,AR,-10.75,5.7368421052631575,-2.111111111111111,-12.333333333333334,-9.6,6.888888888888889,4578,98,115.0,0.0
330,2020-05-17,AR,-6.708333333333333,8.705882352941176,31.0,-17.25,-15.785714285714286,5.375,4759,98,181.0,0.0
331,2020-05-18,AR,0.9583333333333334,8.521739130434783,55.5,-5.888888888888889,-21.771428571428572,8.136363636363637,4813,100,54.0,2.0
